id_cliente,churn,genero,meses_contrato,tipo_contrato,forma_pagamento,fatura_online,servico_telefone,internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,gasto_mensal,total_gasto,contas_diarias
0336-KXKFK,False,male,72,two year,credit card (automatic),1,0,1,1,0,1,1,1,1,61.2,4390.0,2.04
0336-PIKEI,False,male,72,two year,bank transfer (automatic),0,1,1,1,1,1,1,1,0,74.4,5360.0,2.48
0337-CNPZE,True,female,41,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,106.3,4444.0,3.5433333333333334
0343-QLUZP,False,male,60,two year,bank transfer (automatic),0,0,1,1,1,1,0,0,0,39.6,2424.0,1.32
0345-HKJVM,True,female,6,month-to-month,electronic check,0,1,1,0,0,0,0,1,1,89.3,577.5,2.9766666666666666
0345-XMMUG,False,female,46,two year,credit card (automatic),1,1,1,0,1,1,1,1,1,108.9,4856.0,3.6300000000000003
0347-UBKUZ,False,female,15,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.9,320.5,0.6633333333333333
0348-SDKOL,True,female,58,month-to-month,credit card (automatic),1,1,1,0,0,1,1,1,1,102.1,5884.0,3.4033333333333333
0354-VXMJC,False,male,23,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.6,426.8,0.6533333333333334
0354-WYROK,True,female,31,month-to-month,electronic check,1,1,1,0,0,1,1,1,1,98.9,2912.0,3.296666666666667
0356-ERHVT,False,male,11,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,0,0,45.9,522.0,1.53
0356-OBMAC,False,female,56,two year,bank transfer (automatic),1,1,1,0,1,1,1,1,0,99.9,5708.0,3.33
0357-NVCRI,False,female,25,month-to-month,credit card (automatic),0,1,0,0,0,0,0,0,0,20.05,471.8,0.6683333333333333
0361-HJRDX,False,female,68,two year,credit card (automatic),0,0,1,1,1,1,1,1,1,64.35,4540.0,2.145
0362-RAOQO,False,female,40,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.65,830.0,0.6549999999999999
0362-ZBZWJ,True,male,36,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,84.9,3068.0,2.83
0363-QJVFX,True,male,32,month-to-month,credit card (automatic),1,1,1,1,1,0,1,1,1,108.15,3432.0,3.605
0363-SVHYR,False,male,71,two year,bank transfer (automatic),0,1,1,1,1,1,1,1,1,86.85,6264.0,2.895
0365-BZUWY,False,male,17,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,102.55,1742.0,3.4183333333333334
0365-GXEZS,False,male,18,month-to-month,electronic check,0,1,1,0,0,1,1,0,0,78.2,1469.0,2.606666666666667
0365-TRTPY,False,female,37,month-to-month,bank transfer (automatic),0,1,1,1,1,1,0,0,0,91.2,3382.0,3.04
0366-NQSHS,False,male,2,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.35,46.34,0.645
0369-ZGOVK,False,female,28,one year,bank transfer (automatic),1,1,1,0,0,0,0,0,0,70.4,1992.0,2.3466666666666667
0373-AIVNJ,False,male,9,one year,mailed check,0,0,1,1,1,1,0,0,0,39.55,373.0,1.3183333333333331
0374-AACSZ,False,female,1,month-to-month,electronic check,0,1,1,1,0,0,0,0,0,50.15,50.16,1.6716666666666666
0374-FIUCA,False,male,65,two year,credit card (automatic),1,1,0,0,0,0,0,0,0,20.4,1414.0,0.6799999999999999
0374-IOEGQ,False,female,3,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,44.6,122.7,1.4866666666666668
0375-HVGXO,True,female,1,month-to-month,electronic check,1,0,1,0,0,0,0,1,0,34.7,34.7,1.1566666666666667
0376-OIWME,False,male,36,month-to-month,electronic check,1,1,1,1,0,0,0,1,1,93.6,3366.0,3.1199999999999997
0376-YMCJC,True,male,23,month-to-month,electronic check,1,1,1,0,0,0,1,1,0,90.6,1943.0,3.02
0377-JBKKT,False,male,22,month-to-month,mailed check,1,1,1,1,1,0,1,0,0,57.95,1272.0,1.9316666666666669
0378-CJKPV,False,female,72,two year,credit card (automatic),0,1,1,1,1,1,1,1,1,112.1,7964.0,3.7366666666666664
0378-NHQXU,True,female,17,month-to-month,electronic check,0,1,1,0,0,1,0,1,0,88.25,1461.0,2.941666666666667
0378-TOVMS,True,female,3,month-to-month,electronic check,0,1,1,0,0,0,1,0,1,85.8,272.2,2.86
0378-XSZPU,True,male,58,one year,credit card (automatic),0,1,1,1,1,1,0,0,0,60.3,3564.0,2.01
0379-DJQHR,False,male,67,two year,credit card (automatic),0,1,1,1,1,1,0,1,1,81.35,5400.0,2.7116666666666664
0380-NEAVX,False,male,34,one year,electronic check,1,1,1,0,1,1,0,1,1,99.85,3344.0,3.328333333333333
0380-ZCSBI,False,male,10,month-to-month,credit card (automatic),0,1,0,0,0,0,0,0,0,20.0,198.8,0.6666666666666666
0383-CLDDA,False,female,69,two year,credit card (automatic),1,1,1,1,0,1,1,1,1,85.35,5896.0,2.8449999999999998
0384-LPITE,False,male,40,one year,credit card (automatic),0,0,1,1,1,1,0,1,1,62.05,2512.0,2.0683333333333334
0384-RVBPI,False,male,20,month-to-month,credit card (automatic),0,1,1,1,0,1,0,0,1,64.4,1399.0,2.146666666666667
0386-CWRGM,False,female,46,two year,mailed check,0,1,0,0,0,0,0,0,0,19.4,968.0,0.6466666666666666
0388-EOPEX,True,female,2,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,74.4,139.4,2.48
0390-DCFDQ,True,female,1,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,70.45,70.44,2.3483333333333336
0392-BZIUW,False,female,72,two year,credit card (automatic),1,1,1,1,0,1,0,1,1,105.0,7588.0,3.5
0394-YONDK,False,male,70,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,25.15,1790.0,0.8383333333333333
0396-HUJBP,False,female,2,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,19.3,44.4,0.6433333333333333
0396-UKGAI,False,male,23,month-to-month,bank transfer (automatic),1,1,1,0,1,0,1,0,0,55.3,1284.0,1.8433333333333333
0396-YCHWO,False,male,36,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,95.4,3474.0,3.18
0397-GZBBC,True,male,59,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,1,1,93.85,5576.0,3.128333333333333
0397-ZXWQF,False,male,67,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.5,1431.0,0.6833333333333333
0401-WDBXM,False,male,72,two year,bank transfer (automatic),1,1,1,1,0,1,0,1,1,105.55,7544.0,3.518333333333333
0402-CQAJN,True,female,37,month-to-month,bank transfer (automatic),1,1,1,0,1,1,0,1,1,101.9,3546.0,3.396666666666667
0402-OAMEN,False,female,72,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,24.45,1709.0,0.815
0404-AHASP,False,male,72,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,19.7,1422.0,0.6566666666666666
0404-SWRVG,True,male,3,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,74.4,229.5,2.48
0406-BPDVR,True,female,54,one year,credit card (automatic),1,1,1,0,1,0,0,1,1,101.5,5372.0,3.3833333333333333
0407-BDJKB,True,male,60,month-to-month,electronic check,1,1,1,0,1,1,0,1,0,95.75,5744.0,3.191666666666667
0409-WTMPL,False,female,58,one year,credit card (automatic),1,1,1,1,1,1,0,1,1,110.65,6530.0,3.6883333333333335
0410-IPFTY,False,female,31,month-to-month,bank transfer (automatic),1,1,1,0,1,0,0,0,1,83.85,2674.0,2.795
0411-EZJZE,False,female,3,month-to-month,electronic check,1,1,1,0,0,0,0,1,0,60.25,170.5,2.0083333333333333
0412-UCCNP,False,male,55,two year,electronic check,1,1,1,1,0,1,1,0,0,59.2,3176.0,1.9733333333333334
0415-MOSGF,True,female,1,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,44.4,44.4,1.48
0419-YAAPX,False,male,49,month-to-month,credit card (automatic),1,1,1,0,1,0,0,1,0,85.3,4296.0,2.8433333333333333
0420-BWTPW,True,male,8,month-to-month,mailed check,0,0,1,0,0,0,0,0,0,25.5,215.2,0.85
0420-HLGXF,False,female,39,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,99.75,4036.0,3.325
0420-TXVSG,False,male,66,two year,credit card (automatic),1,1,1,1,1,1,0,0,0,66.1,4428.0,2.203333333333333
0422-OHQHQ,False,female,15,one year,mailed check,0,1,0,0,0,0,0,0,0,20.55,296.0,0.685
0422-UXFAP,False,female,51,one year,electronic check,1,1,1,0,0,1,0,1,1,98.85,4948.0,3.295
0423-UDIJQ,False,male,9,month-to-month,mailed check,0,1,1,0,0,0,1,0,0,49.2,448.0,1.6400000000000001
0426-TIRNE,True,female,1,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.9,20.9,0.6966666666666667
0428-AXXLJ,False,male,25,one year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,19.5,516.5,0.65
0428-IKYCP,False,male,22,month-to-month,bank transfer (automatic),1,1,1,0,0,1,0,1,0,87.0,1851.0,2.9
0430-IHCDJ,False,male,15,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,49.0,749.0,1.6333333333333333
0431-APWVY,True,female,28,one year,bank transfer (automatic),1,1,1,0,0,0,0,1,1,90.1,2598.0,3.003333333333333
0432-CAJZV,False,male,3,month-to-month,mailed check,0,1,1,0,0,0,0,1,1,90.7,237.6,3.0233333333333334
0434-CSFON,False,female,47,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,100.5,4708.0,3.35
0436-TWFFZ,False,female,67,two year,mailed check,1,1,1,1,0,1,1,1,1,85.25,5716.0,2.841666666666667
0439-IFYUN,False,female,18,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,74.7,1295.0,2.49
0440-EKDCF,False,male,62,two year,credit card (automatic),1,1,1,0,1,1,1,0,0,60.15,3754.0,2.005
0440-MOGPM,False,female,41,one year,electronic check,1,1,1,0,1,1,0,1,1,80.55,3264.0,2.685
0440-QEXBZ,False,female,44,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,50.15,2140.0,1.6716666666666666
0440-UEDAI,False,female,53,one year,credit card (automatic),1,1,1,0,1,1,1,0,1,94.45,5044.0,3.1483333333333334
0442-TDYUO,False,male,48,two year,mailed check,1,1,0,0,0,0,0,0,0,20.05,1036.0,0.6683333333333333
0442-ZXKVS,False,female,54,one year,bank transfer (automatic),1,1,1,1,1,1,1,1,1,115.6,6430.0,3.853333333333333
0447-BEMNG,True,female,48,month-to-month,bank transfer (automatic),1,0,1,1,0,1,0,0,1,45.3,2144.0,1.51
0447-RXSGD,False,male,24,month-to-month,bank transfer (automatic),1,1,1,0,1,0,0,1,1,99.65,2404.0,3.3216666666666668
0448-YZNZE,False,male,27,month-to-month,electronic check,1,1,1,0,1,1,0,0,1,95.55,2510.0,3.185
0454-OKRCT,False,male,33,two year,bank transfer (automatic),0,1,1,0,1,0,1,0,0,80.6,2652.0,2.6866666666666665
0455-ENTCR,False,male,66,two year,electronic check,0,1,1,1,1,0,1,1,1,85.25,5540.0,2.841666666666667
0455-XFASS,False,female,3,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.55,200.2,2.3183333333333334
0458-HEUZG,False,female,13,two year,mailed check,0,0,1,0,0,1,1,0,0,35.4,450.5,1.18
0459-SPZHJ,False,male,63,two year,credit card (automatic),0,1,1,1,1,1,0,1,1,83.5,5436.0,2.783333333333333
0461-CVKMU,True,female,23,month-to-month,electronic check,0,1,1,0,1,1,1,0,0,83.8,1900.0,2.7933333333333334
0463-TXOAK,False,male,52,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,25.6,1334.0,0.8533333333333334
0463-WZZKO,False,male,3,month-to-month,credit card (automatic),1,1,0,0,0,0,0,0,0,20.75,67.1,0.6916666666666667
0463-ZSDNT,False,male,10,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,0,1,56.75,503.2,1.8916666666666666
0464-WJTKO,False,female,72,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.1,1461.0,0.67
0468-YRPXN,False,male,29,month-to-month,credit card (automatic),1,1,1,0,0,1,1,1,1,98.8,2808.0,3.2933333333333334
0471-ARVMX,False,female,62,one year,electronic check,1,1,1,1,0,1,0,1,1,104.85,6310.0,3.4949999999999997
0471-LVHGK,True,male,41,one year,electronic check,1,1,1,0,0,1,0,1,1,73.0,3002.0,2.433333333333333
0475-RIJEP,True,male,43,month-to-month,electronic check,1,1,1,0,1,0,0,0,0,77.85,3366.0,2.5949999999999998
0479-HMSWA,False,female,26,two year,electronic check,1,1,1,0,1,1,1,1,1,105.45,2716.0,3.515
0480-BIXDE,False,female,19,month-to-month,electronic check,1,1,1,0,0,1,0,1,1,96.8,1743.0,3.2266666666666666
0480-KYJVA,False,female,72,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,24.25,1784.0,0.8083333333333333
0481-SUMCB,False,female,45,one year,bank transfer (automatic),1,1,1,0,0,1,0,1,1,102.15,4736.0,3.4050000000000002
0484-FFVBJ,False,male,32,one year,bank transfer (automatic),1,1,1,0,0,0,0,1,1,64.85,2011.0,2.1616666666666666
0484-JPBRU,False,male,41,month-to-month,bank transfer (automatic),1,1,0,0,0,0,0,0,0,25.25,996.5,0.8416666666666667
0485-ZBSLN,False,male,65,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,24.75,1715.0,0.825
0486-HECZI,True,male,55,month-to-month,electronic check,1,1,1,1,1,0,0,1,0,96.75,5240.0,3.225
0486-LGCCH,False,male,11,two year,mailed check,0,1,0,0,0,0,0,0,0,19.65,225.8,0.6549999999999999
0487-CRLZF,False,female,49,two year,bank transfer (automatic),1,1,1,0,0,1,1,1,1,74.45,3722.0,2.481666666666667
0487-RPVUM,False,male,61,month-to-month,bank transfer (automatic),0,1,1,1,0,1,1,1,0,99.4,5944.0,3.3133333333333335
0487-VVUVK,False,male,25,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.15,477.5,0.6383333333333333
0488-GSLFR,True,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,69.5,69.5,2.316666666666667
0489-WMEMG,False,female,23,one year,electronic check,1,1,1,0,0,0,1,0,0,49.45,1119.0,1.6483333333333334
0491-KAPQG,False,male,21,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,73.7,1559.0,2.4566666666666666
0495-RVCBF,True,female,1,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,79.7,79.7,2.6566666666666667
0495-ZBNGW,True,male,5,month-to-month,bank transfer (automatic),1,1,1,0,0,1,0,0,0,79.9,344.0,2.6633333333333336
0496-AHOOK,False,male,24,one year,bank transfer (automatic),0,1,1,1,0,0,1,1,1,74.4,1713.0,2.48
0504-HHAPI,True,female,27,month-to-month,credit card (automatic),0,1,1,0,0,1,0,0,1,88.3,2468.0,2.9433333333333334
0505-SPOOW,False,female,70,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.8,1398.0,0.66
0506-LVNGN,True,female,5,month-to-month,credit card (automatic),1,1,1,0,0,1,0,0,0,75.55,349.8,2.518333333333333
0506-YLVKJ,False,male,46,two year,mailed check,1,1,0,0,0,0,0,0,0,20.2,917.5,0.6733333333333333
0508-OOLTO,False,female,2,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,71.65,135.8,2.3883333333333336
0508-SQWPL,False,female,57,two year,bank transfer (automatic),1,1,0,0,0,0,0,0,0,20.1,1088.0,0.67
0510-EXSMQ,False,female,9,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,69.05,651.5,2.3016666666666667
0511-JTEOY,True,female,1,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,71.1,71.1,2.3699999999999997
0512-FLFDW,False,female,60,one year,credit card (automatic),1,1,1,0,0,1,0,1,1,100.5,6028.0,3.35
0513-RBGPE,False,male,37,two year,credit card (automatic),1,1,1,1,0,1,1,0,0,62.8,2278.0,2.0933333333333333
0515-YPMCW,True,male,1,month-to-month,mailed check,1,1,1,0,0,0,0,0,0,70.45,70.44,2.3483333333333336
0516-OOHAR,False,male,28,one year,bank transfer (automatic),0,1,1,0,1,1,0,1,1,100.35,2800.0,3.3449999999999998
0516-QREYC,False,female,24,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,20.3,460.0,0.6766666666666666
0516-UXRMT,False,female,62,one year,electronic check,1,1,1,1,1,1,0,0,0,92.05,5756.0,3.0683333333333334
0516-VRYBW,True,female,18,one year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,20.15,390.8,0.6716666666666666
0516-WJVXC,True,female,5,month-to-month,electronic check,0,1,1,1,0,0,1,0,0,54.2,308.2,1.8066666666666669
0519-DRGTI,False,female,20,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.35,442.5,0.6783333333333333
0519-XUZJU,True,female,1,month-to-month,mailed check,0,1,1,0,0,0,0,0,0,70.75,70.75,2.3583333333333334
0520-FDVVT,True,male,35,one year,bank transfer (automatic),1,1,1,0,1,1,0,1,1,102.35,3626.0,3.4116666666666666
0523-VNGTF,False,female,52,month-to-month,electronic check,1,0,1,0,1,1,1,1,0,50.5,2566.0,1.6833333333333333
0524-IAVZO,True,female,30,month-to-month,electronic check,1,1,1,0,0,0,0,0,1,85.0,2624.0,2.8333333333333335
0526-SXDJP,False,male,72,two year,bank transfer (automatic),0,0,1,1,1,1,0,0,0,42.1,2962.0,1.4033333333333333
0529-ONKER,True,male,15,month-to-month,electronic check,0,1,1,0,0,0,0,0,0,75.65,1147.0,2.521666666666667
0530-HBKHZ,False,female,1,month-to-month,electronic check,1,0,1,0,0,0,0,0,0,24.8,24.8,0.8266666666666667
0530-IJVDB,False,male,70,two year,electronic check,1,1,1,1,1,1,1,1,1,114.6,7884.0,3.82
0531-XBKMM,False,male,66,two year,bank transfer (automatic),0,1,1,1,1,0,1,0,0,65.7,4380.0,2.19
0531-ZZJWQ,False,male,55,month-to-month,electronic check,1,1,1,0,0,0,0,0,0,74.0,4052.0,2.466666666666667
0533-BNWKF,True,female,55,month-to-month,electronic check,1,1,1,0,1,1,0,0,0,85.45,4876.0,2.8483333333333336
0533-UCAAU,False,male,57,one year,credit card (automatic),1,1,1,0,1,1,0,1,0,71.1,4140.0,2.3699999999999997
0534-JRNIG,False,female,6,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,1,1,93.55,536.5,3.118333333333333
0536-ACXIP,False,female,72,two year,electronic check,1,1,1,1,1,1,0,1,1,109.55,8164.0,3.6516666666666664
0536-BGFMZ,False,female,28,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,20.5,563.0,0.6833333333333333
0536-ESJEP,False,male,54,two year,bank transfer (automatic),1,1,1,1,1,0,0,1,1,74.55,4190.0,2.485
0537-QYZZN,False,male,24,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,79.85,1858.0,2.6616666666666666
0541-FITGH,False,female,2,month-to-month,mailed check,1,1,1,1,0,0,0,0,1,62.15,113.1,2.0716666666666668
0542-YUDZL,False,female,14,month-to-month,mailed check,0,1,0,0,0,0,0,0,0,25.55,372.5,0.8516666666666667
0547-HURJB,False,male,12,month-to-month,credit card (automatic),0,1,0,0,0,0,0,0,0,21.05,235.8,0.7016666666666667
0548-BCTNE,False,male,48,one year,credit card (automatic),1,1,1,0,1,1,0,1,1,106.1,5084.0,3.5366666666666666
0549-CYCQN,False,male,51,one year,bank transfer (automatic),1,1,1,0,1,0,0,0,0,79.6,3974.0,2.6533333333333333
0550-DCXLH,False,male,13,month-to-month,mailed check,0,1,1,0,1,0,1,1,1,73.35,931.5,2.445
0556-FJEGU,False,male,58,two year,bank transfer (automatic),0,1,1,0,1,1,1,1,0,70.1,4048.0,2.3366666666666664
0557-ASKVU,False,female,18,one year,credit card (automatic),1,1,1,0,0,1,1,0,0,54.4,957.0,1.8133333333333332
0559-CKHUS,False,female,29,two year,mailed check,1,1,0,0,0,0,0,0,0,19.55,522.0,0.6516666666666667
0562-FGDCR,False,female,72,two year,mailed check,0,1,1,1,1,0,1,1,0,74.55,5430.0,2.485
0562-HKHML,False,male,71,two year,credit card (automatic),0,1,0,0,0,0,0,0,0,23.9,1626.0,0.7966666666666666
0562-KBDVM,False,female,70,two year,bank transfer (automatic),1,0,1,1,1,1,1,0,0,44.6,3058.0,1.4866666666666668
0564-JJHGS,True,male,9,month-to-month,electronic check,1,1,1,0,0,0,0,1,1,95.5,829.0,3.183333333333333
0564-MUUQK,False,female,20,month-to-month,bank transfer (automatic),1,1,1,0,0,1,1,0,1,95.5,1916.0,3.183333333333333
0565-IYCGT,True,male,69,one year,credit card (automatic),1,1,1,1,1,1,1,0,1,78.6,5356.0,2.6199999999999997
0565-JUPYD,False,male,63,one year,credit card (automatic),0,1,1,1,1,1,1,1,0,104.5,6590.0,3.4833333333333334
0567-DLARH,False,female,30,month-to-month,credit card (automatic),0,0,1,0,0,0,1,1,1,51.2,1562.0,1.7066666666666668
0567-GGCAC,False,female,7,month-to-month,electronic check,0,1,1,1,1,1,0,0,0,61.4,439.0,2.0466666666666664
0567-XRHCU,False,female,69,two year,credit card (automatic),1,0,1,1,0,1,0,0,1,43.95,2960.0,1.465
0568-ONFPC,True,male,5,month-to-month,bank transfer (automatic),1,1,0,0,0,0,0,0,0,25.9,135.0,0.8633333333333333
0570-BFQHT,False,female,9,month-to-month,electronic check,0,1,1,0,1,1,0,0,0,80.55,654.0,2.685
0572-ZJKLT,False,female,46,two year,mailed check,0,1,1,1,0,1,1,0,1,99.65,4630.0,3.3216666666666668
0575-CUQOV,False,male,60,one year,electronic check,1,1,1,0,1,1,0,1,1,97.95,5868.0,3.265
0576-WNXXC,True,male,27,month-to-month,electronic check,1,1,1,0,1,1,0,0,1,95.55,2510.0,3.185
0577-WHMEV,False,female,16,month-to-month,electronic check,0,1,1,1,1,1,0,0,0,90.7,1375.0,3.0233333333333334
0578-SKVMF,True,female,22,month-to-month,electronic check,0,1,1,0,1,0,0,0,1,83.3,1846.0,2.7766666666666664
0580-PIQHM,False,female,41,one year,bank transfer (automatic),1,1,1,1,1,1,0,0,1,101.6,3930.0,3.3866666666666663
0581-BXBUB,False,female,4,month-to-month,electronic check,0,1,1,0,1,0,0,0,0,72.75,317.8,2.425
0581-MDMPW,False,female,24,month-to-month,credit card (automatic),1,1,1,0,0,1,0,1,0,88.95,2072.0,2.9650000000000003
0582-AVCLN,False,female,38,two year,mailed check,0,1,0,0,0,0,0,0,0,20.3,743.0,0.6766666666666666
0584-BJQGZ,False,female,25,month-to-month,bank transfer (automatic),1,1,1,1,1,1,1,1,0,78.35,1838.0,2.6116666666666664
0585-EGDDA,False,male,40,month-to-month,electronic check,1,1,1,0,1,1,0,0,0,80.0,3168.0,2.6666666666666665
0587-DMGBH,True,female,8,month-to-month,electronic check,1,1,1,1,0,0,0,0,0,49.85,365.5,1.6616666666666666
0594-UFTUL,False,male,13,month-to-month,mailed check,1,1,0,0,0,0,0,0,0,19.85,252.0,0.6616666666666667
0595-ITUDF,False,male,64,month-to-month,electronic check,1,1,1,1,1,1,0,0,0,91.8,5960.0,3.06
0596-BQCEQ,True,female,62,month-to-month,electronic check,1,1,1,0,1,1,0,1,1,100.15,6284.0,3.3383333333333334
0599-XNYDO,False,female,20,month-to-month,bank transfer (automatic),1,1,1,0,0,0,0,0,0,69.8,1540.0,2.3266666666666667
0601-WZHJF,True,male,14,month-to-month,electronic check,0,0,1,0,0,0,0,1,1,46.35,667.5,1.5450000000000002
0602-DDUML,False,female,57,two year,mailed check,0,1,1,0,1,1,1,1,0,69.75,3894.0,2.325
0603-OLQDC,False,male,12,month-to-month,mailed check,1,1,1,1,0,0,0,1,1,69.85,837.5,2.328333333333333
0603-TPMIB,False,female,59,two year,mailed check,0,1,0,0,0,0,0,0,0,25.45,1534.0,0.8483333333333333
0604-THJFP,False,female,59,two year,credit card (automatic),1,1,1,0,1,0,1,1,1,75.95,4544.0,2.5316666666666667
0607-DAAHE,True,male,53,two year,bank transfer (automatic),0,1,0,0,0,0,0,0,0,19.75,1052.0,0.6583333333333333
0607-MVMGC,False,male,45,one year,credit card (automatic),0,1,1,0,1,1,0,1,1,78.75,3600.0,2.625
0608-JDVEC,False,male,50,two year,electronic check,0,1,0,0,0,0,0,0,0,19.8,1013.0,0.66
0611-DFXKO,True,male,20,month-to-month,mailed check,1,1,1,0,0,0,0,1,1,89.0,1820.0,2.966666666666667
0612-RTZZA,True,female,1,month-to-month,electronic check,0,0,1,0,0,0,0,0,0,25.25,25.25,0.8416666666666667
0613-WUXUM,False,female,70,two year,mailed check,1,1,0,0,0,0,0,0,0,19.2,1401.0,0.64
0616-ATFGB,True,male,1,month-to-month,electronic check,0,0,1,0,0,0,0,0,0,25.05,25.05,0.8350000000000001
0617-AQNWT,True,female,64,two year,electronic check,0,0,1,1,0,1,1,0,1,47.85,3148.0,1.595
0617-FHSGK,True,male,49,month-to-month,credit card (automatic),0,1,1,0,0,0,0,0,0,75.2,3678.0,2.506666666666667
0618-XWMSS,True,male,28,month-to-month,bank transfer (automatic),1,1,1,1,0,0,0,0,0,74.9,2068.0,2.496666666666667
0619-OLYUR,False,male,72,two year,credit card (automatic),1,1,1,1,0,1,1,1,1,111.9,8070.0,3.73
